N,P,K,temperature,humidity,ph,rainfall,label
27.972211958745984,54.78946987762233,15.937988255312899,27.85291197748589,46.71711935164135,6.965425652307789,71.76502157197004,mothbeans
24.397085205687016,37.226239230152416,26.882482250097688,28.939396420039465,53.49652636687133,7.533270429639301,33.32629625729673,mothbeans
19.820872106467686,42.68545448640785,12.16070287317272,29.04012993281476,68.09245241267539,5.879961127747124,49.51579083425794,mothbeans
23.20271467537387,49.23078201656181,19.434359737421296,24.102350909662526,49.86229394352131,6.421618011492036,17.1511744253217,mothbeans
25.972961102568654,57.58385819842042,20.2583048842554,28.68722406461711,56.594544101724495,6.912169828389041,63.56026332141972,mothbeans
18.51258899563075,61.119837385739466,21.603928629663418,28.582155830817623,37.83951129030375,6.943477927150854,37.52067623758323,mothbeans
16.808586367357528,39.846243716838785,14.668825340503876,34.37431420905089,58.65071249590723,7.76018375107213,31.656574706666543,mothbeans
20.356268749554463,35.06492374795904,16.52152561401468,25.245619049750275,57.916672051532494,6.60188516094912,66.02569000541024,mothbeans
23.02060444794259,71.03638752104789,12.60277888430138,31.777699719360395,57.17152696320582,6.3133105809864825,65.10700004709739,mothbeans
21.680724815131143,45.72523740046592,15.880322565140002,25.84267164565244,64.39849676628741,6.800341409478741,61.73195002297189,mothbeans
16.045503091662233,40.201470537783614,25.40992404624971,23.951271365345406,44.67828985675783,6.817013705536116,51.67058902760078,mothbeans
19.10453357491922,51.958197810959234,23.464278779089057,30.20391263637799,40.11356953065739,6.657922451035601,67.92144292815406,mothbeans
24.47323593786936,34.27140548518936,21.757399501761007,22.06532425187557,48.37547921648296,7.748883508372988,35.78160924096521,mothbeans
15.82838477254209,55.640297815728594,12.28599242395177,26.101734910344884,52.77152910065402,6.482857076155298,46.46045019183543,mothbeans
23.720928551575174,52.21546083536561,21.33409198147701,26.982633162189885,50.96048892215164,6.738133659950122,56.86708414888677,mothbeans
17.51533987441011,46.17431025620459,15.05021103723993,27.894977169981292,41.51199309096924,6.242976774919003,53.87991721783082,mothbeans
21.063698879288303,55.82873734948573,17.844372152124507,29.224158540510267,52.40638057818931,7.022386903915797,37.61519475796787,mothbeans
20.746817411355945,51.641402960546614,20.03589233453971,21.740567024886744,49.28391699178784,7.906265519698621,44.59941096864526,mothbeans
16.359614510723393,51.73348559711398,21.561891052332857,31.578205496249243,37.9370547527289,7.165690126287496,58.85633091877195,mothbeans
19.28926731529727,51.3868731792169,25.147287407991787,30.61694614008535,38.85584550341017,7.210079093377742,49.029670924512224,mothbeans
20.364370490077576,48.73196991001694,19.2487850560087,31.575122491321196,47.330256321206306,6.2402269358084155,44.09705216045407,mothbeans
20.893473584052376,60.29214784297051,23.01547342474417,25.44839416375887,67.88151933343113,6.93238765548899,69.13086106998523,mothbeans
19.241427832113853,53.33359244705449,24.197342522592024,31.654584135262766,56.4589464430258,7.236098500036489,45.27369903208837,mothbeans
17.14126979021969,51.326075103241976,24.665640361705346,27.33183789767018,56.52137572571509,7.52630837274309,36.2551862138987,mothbeans
15.8153964810186,46.59624941094663,21.538063340945982,26.426298958698847,58.81762143093715,7.012033430759225,50.59170572361109,mothbeans
12.820452380657361,34.84184183572493,21.405046251409033,21.602213121535492,56.10109927715257,6.72092307781384,98.64639454392099,mothbeans
31.539581253080552,46.18550930752483,19.468314987343426,30.98674454200609,61.625380879344306,5.980985471281992,23.204368019679702,mothbeans
16.889825972228092,53.82737583173864,22.484367952537987,31.209314364951553,38.40241977307753,5.641928068515561,62.87021292953218,mothbeans
15.859018635173827,27.81512135611362,20.725318729796907,30.37952706465603,47.02354294302978,6.571075806908755,47.6095665178114,mothbeans
18.147086187996084,34.51952888059833,16.426596615047842,29.563839715041443,50.573428331012,6.88402990298341,35.07277277219931,mothbeans
19.092484189321663,26.22934953557145,20.892383319426948,32.286573123440704,36.20694294366315,6.507036163341122,54.93660168065195,mothbeans
26.264213172137417,43.51775383699851,16.538748353670517,22.09323057275175,48.82750503446485,7.821038020071872,54.16037692947014,mothbeans
19.888605104081435,51.22082310766986,19.94453998025699,25.56095688321961,54.586239325421644,6.912880761555877,50.26419877900486,mothbeans
15.123169863608751,61.03507931934759,23.32351372666555,26.341237487898095,56.014598829455494,6.551214580807396,38.26994761233445,mothbeans
16.201484412598564,30.289314469119088,22.35771190209103,22.50656536498495,38.1724493498739,5.762205995460733,48.7089546081366,mothbeans
19.24839769864064,44.73303786813636,14.787111526647118,24.48329873969008,51.714958908372594,6.5247240341457555,54.74537482304217,mothbeans
15.573756569378887,49.81062742771083,26.516390186580317,29.75849740117835,44.70068945426816,6.928599485177964,46.3900223820468,mothbeans
20.03940092347364,44.743889478514966,19.178323970573043,28.636280059222525,40.0531304033444,6.292060586505011,29.171861692531834,mothbeans
11.99864447748145,35.82717307779521,20.797312534020644,25.321637453524346,52.10891571384877,6.817356874376281,20.472436798429193,mothbeans
23.274877921108448,56.1079864559171,15.030686625825734,29.260574628684974,41.14801410072641,6.848835188374167,31.032523895675517,mothbeans
11.034467737327116,44.17182810387031,19.381355268625818,26.80696091915619,38.52775553421952,6.600050468934431,54.03942128871101,mothbeans
19.775534849387316,49.82501030599214,16.649423997728835,31.515153744148478,38.59061330756175,7.043780148543359,67.72836639439942,mothbeans
22.40454046374448,45.9747577293517,17.358514766685104,31.10826295313877,36.61620059790661,6.314937869810178,44.03663351762418,mothbeans
26.18826878755999,51.79767636040896,15.159771207448774,27.069076883845288,43.08541484722964,6.445105503883232,64.68334337835168,mothbeans
13.141284353682472,64.08780855734373,24.141148450923115,31.272585011811096,44.296483903797935,6.725029640460445,28.50272278212932,mothbeans
17.376687964665983,52.93654847643151,26.48031530890698,24.678529549592646,45.07595250411787,6.724350389883739,29.063161967112723,mothbeans
22.956746208792,40.76009668257391,19.02304824411488,26.644151884264367,41.68529195424261,6.7964775072597226,46.76585632147967,mothbeans
18.140710588606673,40.71538378319657,21.597623353914777,32.96085180547686,49.11909786271302,7.298059107455565,29.14667112269806,mothbeans
20.78880719646885,37.02631681028933,12.615375362340494,25.78188577762289,57.53519467530858,7.2750079143348225,53.645070830815996,mothbeans
12.336497200550346,46.03719348612063,21.50850004450868,28.526608688735795,33.24965133215403,6.3548410759900635,49.03883353776925,mothbeans
22.68145454758595,26.038721789000537,19.189380122600706,28.429146309636856,54.796895908129706,7.146428792118718,58.738569782132075,mothbeans
16.00029746649033,28.919978628766923,18.034736214692995,31.00489547562568,59.14763622019545,7.155274551148892,56.44011234202601,mothbeans
21.898198241929826,42.43881253239219,19.3496985322319,33.00720857747899,40.45953595366499,7.607389395354925,45.16957768261912,mothbeans
26.62716054547539,33.93184990502462,22.929521005823247,25.789689592157135,36.6778624646065,6.909267021205473,65.14207682893954,mothbeans
15.775292807032518,33.00984039541599,19.540776178325224,27.737694013668456,52.38655702043599,7.274797285682244,49.10877228091259,mothbeans
29.277516573971315,50.24234744535292,18.267867469965502,23.165297922691515,45.898723837470655,6.631806527294431,64.40457194422206,mothbeans
22.31241812033427,36.206308783673826,20.86127193205519,30.01459351518716,60.22425087510266,7.243751983707029,61.412699814672166,mothbeans
20.30042997307582,51.883120054234496,26.247524503530794,24.001667807561052,45.20448538226435,6.4137156256218795,55.68729678089186,mothbeans
26.151110878253938,42.03025713278926,8.04847816265281,26.76333776492659,55.30778985613925,7.068814951474939,56.42279371715864,mothbeans
18.600033490627602,35.209692637802135,22.576471608122336,25.497154569896125,65.47277386704366,7.085253604177257,41.29027546169073,mothbeans
16.94307376305686,47.070557933864116,18.80249038989125,31.350501326589864,49.491329357952374,6.434184130545736,78.35661027733674,mothbeans
20.246541657601114,55.68839675968897,16.958867462776205,29.08934688323357,50.48887992914556,5.855175353951923,80.2291266569096,mothbeans
26.453222304612737,44.02804683854012,14.488651297720722,29.042684841410654,48.69358159531517,6.9778344742816145,52.87366094291134,mothbeans
22.53120494652963,62.473056993918064,22.840516025643232,24.851033503270177,58.90050282169962,7.620307281744143,97.28085101768127,mothbeans
14.38252983380201,50.42882013150275,9.589506484055065,29.65944746913763,43.61439761466582,7.761722897412477,38.38077544972127,mothbeans
11.554084810163692,43.2873625929748,10.122561143914313,30.25329836352193,31.479335629949436,6.814228790591579,18.83282270215705,mothbeans
18.39851097731679,64.43378155804534,21.803239457178975,25.409519185105196,47.75037208848733,6.809008436022223,57.08945518765108,mothbeans
13.165708183595868,53.92567273847331,6.4780418419861245,26.11034634290857,44.093809260387644,7.116663413035619,50.339462790153036,mothbeans
12.972184730718567,38.15006874182985,20.993400047737033,27.762797974406332,43.36700712291403,6.55958310524401,60.44251995738934,mothbeans
17.411537135653926,47.119087559709264,30.849682940402715,23.72895208934823,33.185258147402735,7.191794832399303,39.82035408058845,mothbeans
18.4088123612869,40.18843621868886,18.700999296162436,32.79561433628902,54.417027668944954,7.2311117559434885,28.756594163110318,mothbeans
14.244231317235654,19.60921340514573,15.95309589458623,30.870109559156976,52.13557212598697,6.689243368523938,49.665495744229204,mothbeans
16.55557228712297,50.04758882401784,23.829391397403075,23.15233963776858,50.397181502698785,7.2662174354773335,43.773495665549454,mothbeans
23.503503060602917,76.14654444472552,19.47828603506554,29.17992115001597,42.095543330708864,6.890625581301025,56.904074374734556,mothbeans
20.97421170135069,37.80304680291143,21.031808856627254,32.38658781615291,51.58908611611622,7.2809935945359205,46.444820449810585,mothbeans
23.74950119711855,50.792678382165256,15.245446351563839,28.955563014396624,40.06642669247751,6.483559862557604,52.83992460938561,mothbeans
21.48622136690062,36.10767534922871,25.26992885591438,29.71601883490142,42.36217251511293,6.031207601775412,47.82643131377853,mothbeans
17.770281430694197,49.13140457053023,18.18441669422217,21.97762941776497,44.893224493590736,6.647190444465843,59.50491537161088,mothbeans
16.50900162694475,64.78674673372566,10.441797246741215,31.93350249340787,46.205448232975165,7.229792436171778,51.197022260881,mothbeans
25.697777680127345,44.12638035447189,14.506897874110939,32.26151286181319,47.09215483294287,6.910779236812105,68.52127871067192,mothbeans
14.840223789527826,53.95490897639257,17.050526217685544,27.603491933066884,48.57823172307431,6.0498890692765315,38.317444357693475,mothbeans
26.755364462065696,56.86191188584796,19.686802113363825,28.72937037553868,45.64605995490834,7.478291692913991,46.994711333087544,mothbeans
21.15921046067424,59.460301441420654,16.113142575770468,32.67636755349068,35.756308722052985,7.6148210655563995,44.40986624072038,mothbeans
18.78650626087359,29.09989828817057,17.726026413111537,24.880580406919346,43.13882923701222,6.73134451710556,64.36687421709358,mothbeans
21.038016757003128,51.07676653401114,14.522403055772187,25.35773773119181,62.389800146810494,6.432399482618377,74.84312378085943,mothbeans
18.784694005595668,48.02287936143504,25.351825801149648,31.81567726581597,47.1134995177673,6.605878473239231,49.161193272166805,mothbeans
21.689787641160592,56.91303686869755,20.02114929497076,29.85665889406946,61.10687785816753,6.990654806132392,54.674792840071675,mothbeans
12.405445874549661,21.692698631709366,21.94187864615084,27.715527306157384,43.88173860068206,6.921765102093172,49.093944062046376,mothbeans
25.638901253169493,48.86110868258978,16.265383574649164,30.970498716877866,46.26295140043038,7.063268341836153,42.83883940710799,mothbeans
16.75086557251282,48.84168230185696,20.064143217718424,29.439481106100498,45.85083397352206,5.881820108114801,43.50839174617417,mothbeans
23.96909233571908,45.026239207568935,18.76808298742726,30.959129517717813,42.304214181928614,6.02859839087855,47.59053320711759,mothbeans
17.579130243756314,38.33753680246746,19.123107720506546,29.47451694174035,47.92569150745747,6.953490536343119,77.20111547773135,mothbeans
18.28560569221218,50.78348634644669,17.453933187004328,25.46092084033908,43.32073877265784,6.560620714239156,55.39213696320688,mothbeans
31.745378933503787,40.8395656372416,17.91687347192269,27.810630960666256,51.166390789677976,6.931775405977392,69.26143690922176,mothbeans
7.868039647323959,24.130701298043274,17.520609139949254,31.291900562631128,35.47481574715523,5.296183830153121,58.56769109328813,mothbeans
21.21828611851357,37.097915932005705,15.07230199639535,25.090768841095976,85.5526765873697,6.249473889526797,54.940639189755196,mungbean
5.726866685478045,39.43148134872201,14.369730195444749,27.230977964882523,82.30976120754931,6.819137511958306,31.406632283399425,mungbean
20.22745738165376,53.583364232117056,29.283237182809774,26.554702086719573,86.62229302176259,5.778454882975054,26.080437956869762,mungbean
24.2238718789085,47.9443970635193,25.892563448992114,23.87979133309075,87.59951069764377,7.247527136217541,54.19705608357266,mungbean
21.382907527955243,48.0855608082435,12.145592714370439,32.066718807131046,81.94571180097466,6.701793302553207,34.36965693428746,mungbean
14.102701677461098,62.350873992222354,18.263488555210785,32.35982642812763,84.60884670470742,5.763240890816857,58.920675997317204,mungbean
17.05053841122196,54.98688813517043,20.12605433770041,23.37064531617139,85.82147382685285,7.37848925686112,54.92986458514459,mungbean
19.712411234972684,58.75343401956898,21.053342326015553,28.628602690788384,79.54187413920448,6.593539210315839,60.35443416416945,mungbean
15.819689239499876,62.24495821246948,19.54146987927437,25.336691465384376,89.98816038460123,6.385282305704692,57.59514887486108,mungbean
18.541206838707314,47.40173856470096,22.46780102167146,28.87269117277002,75.0223410977413,6.051502503962244,59.29409984790816,mungbean
19.339317055492263,42.762686972285785,13.207129923712628,24.760791036172456,74.89100680019027,6.459487712519387,44.01562419418953,mungbean
15.167060545073424,47.318765748320466,21.81985315426369,34.27959379662983,77.44058290218393,6.963752417320209,59.73101561015072,mungbean
16.104536303116497,50.03235954586031,17.711833753311925,28.557065741256217,92.54565506702275,6.742242493052525,55.08608373233442,mungbean
17.848453400226788,33.15943335075665,18.95765894729796,31.619824464591744,77.36416071705176,6.077964252729322,51.26267736234068,mungbean
15.076726075763688,40.07476552884788,17.882007091359114,23.903147787429553,80.12939076891816,6.781371166714924,36.92630217769036,mungbean
12.010639327525812,41.69975020466106,23.65977751254923,27.409234576009332,82.67709460942191,6.517743519006243,32.54292567140348,mungbean
22.473528268875164,51.83435031403644,17.953457629521395,31.01777353538925,79.3625195052348,6.951163597301427,51.54493665595251,mungbean
18.317237050609133,47.80126364631688,19.46367617094529,31.66084868925315,79.61660436264494,6.194992304341361,60.3630289207248,mungbean
17.022325324080704,57.00533077331592,28.497179915043546,26.7946149191751,88.40681163287653,6.038523087464057,57.54733298067809,mungbean
20.997119929933834,52.73038282160215,16.772139639823024,23.016749753298484,87.51626032374753,5.674638739008218,46.82649507757465,mungbean
24.70590933209985,49.91897735873036,29.741713223949066,31.07532745774532,81.73050805837212,6.510925351940576,49.52629297455564,mungbean
12.089116183269365,38.59601083515647,17.1961954651007,21.89133849143219,85.23746734125821,6.400371262138783,33.27106098688426,mungbean
22.02106432638666,55.158727446909595,21.135172394324446,27.02779547437309,87.95721075875927,6.772088144190676,53.074035697196884,mungbean
15.876938747826195,50.76600765511181,25.977403254127395,26.21011282416481,95.48969669566216,6.2897476264058465,50.324070133401364,mungbean
16.637572019968317,50.23270835920261,11.288891536823623,26.361874603549836,79.53939399825717,6.554135339156916,59.94447375508908,mungbean
23.230030935572756,24.283406391411077,30.2103482646394,28.885839821862604,81.11750429753499,6.562851167596376,51.761898225026926,mungbean
16.665756415242182,49.97916667342076,16.962638561898466,26.78691402192993,81.56860432122458,5.926931484104139,51.45836470215384,mungbean
22.92649718258169,53.14883596076372,24.09962626317617,28.973020630044605,82.33637250891549,6.835865545772475,36.42482460158065,mungbean
15.496643087437599,38.357999285767555,25.40028029569655,30.828365542420226,87.43652618522498,6.928771946084719,41.20717217588012,mungbean
21.742975599304902,46.74825571616836,24.23441051942457,27.654327302343408,83.0752855579496,6.716363407424396,58.76169167191233,mungbean
16.65827402576599,47.38924328647624,14.707796831791736,20.505816947521183,86.00229815706865,6.743562142501853,52.620668090867255,mungbean
10.252191411228164,44.491505699235255,8.908261199744594,32.109103322962554,79.56972708940957,7.002161443783958,59.45869643684146,mungbean
15.497048237319692,36.672150487322554,21.75185108193169,25.467027888450787,85.51242321079104,6.306868963677233,32.18841585534366,mungbean
8.847659904377705,50.26684248494597,17.192211268346874,26.340730549257604,88.47931919546893,6.9693769106529775,47.27455278638191,mungbean
18.297006465450693,53.001430331138835,13.215322151502123,28.66945916424309,87.75942985911077,6.772092083367052,30.63247297497535,mungbean
16.193223650955296,39.217367471765336,20.499434772046065,29.44223373930395,92.48355203722991,6.302013807852771,45.024275016907865,mungbean
25.748360094393735,50.96576938530305,26.33825755593987,28.86618400902951,79.21441690643364,5.9667486580888776,34.48487750941071,mungbean
23.310259173792367,59.88596823087008,29.246810706931903,30.52931599696972,90.81419288767493,6.267993466938526,38.43584183256144,mungbean
24.250396662087766,52.17680752239401,20.537221871704464,29.16211444189897,86.61592741229103,7.013526743941425,62.94985584816956,mungbean
22.721101761701735,56.45802872562928,22.57031276212388,26.61649080389614,88.7828233745657,5.942201972456296,60.53891552295883,mungbean
14.027385301169826,50.85803286794733,15.774230207869206,29.66016694922328,84.83037387036046,5.862097616734667,54.20699631018479,mungbean
17.110396115836448,56.81146720813369,20.006628443672035,29.186262956164114,80.21215522492395,6.264267107429055,45.413613638989155,mungbean
24.28351240121278,64.77377087805489,15.974141241285619,31.23054443397304,74.15161291137149,6.022324239563084,40.41221543813225,mungbean
13.237456552796388,32.1641161021242,22.064994560688987,27.357796906816414,86.89702698802554,6.776189074448605,52.65616993172534,mungbean
23.28881588075187,47.30467713757731,14.065033058471277,31.17344254246239,82.05443933609436,6.125761480495029,48.22082124195602,mungbean
15.435945403517435,43.82569618010568,21.720269607817333,29.04502521773838,80.51084966787185,6.304917850820502,60.743330047702436,mungbean
22.482000588669706,68.75065039348542,25.90064086870764,31.432879205679818,78.060657247721,6.805544140653369,49.46893198303089,mungbean
17.245090982308753,49.680153405325285,24.72605767305742,29.502494773012636,80.6076309932897,6.796983565437048,43.62412457924036,mungbean
21.08341559482143,44.96649932522866,18.905668741321872,30.29872892512153,79.79903140092051,7.278078029710773,31.789139307055038,mungbean
17.011661583725715,51.70211889941741,22.92157083217655,27.698572838284885,84.71304648499229,6.664220034131047,47.6893052254232,mungbean
26.96590628967453,56.39349114231602,24.364121755028172,25.101529829888747,84.60305787797148,6.379813620511719,39.94398624310534,mungbean
21.800820919728835,42.62354242220184,23.277019149251185,24.789425311317004,93.5952030642091,6.141466936563175,52.19302337200436,mungbean
23.959296551940337,42.293595697998875,24.262343217164755,24.31244920659875,92.2605884959128,6.505659705986304,44.0358859203112,mungbean
18.50409113786283,56.089192693927195,17.077723540747808,25.751926931731667,83.8923170120813,6.029215154892013,68.20543907941816,mungbean
17.168027043926383,56.31616786180403,21.047350418238864,25.046397848554097,84.97022645393635,6.813601111724299,48.11738664913693,mungbean
25.96556472925514,58.21515392781864,24.59457427329165,26.62102968318101,79.60078776109256,6.254564957854882,51.962409406667206,mungbean
22.728933567661777,26.284285952395525,19.95943399194125,28.474267675969553,83.61227871842225,7.016509535606351,54.21780074250871,mungbean
26.550959540404484,45.84039479649768,24.687387462534623,32.90519918358256,91.5584672463633,6.063143362628507,47.46323922457619,mungbean
18.27417647275102,52.89254535076328,23.431767775072665,25.48332197792279,85.33919256958468,5.692029067137545,64.4194500580189,mungbean
17.43812879661653,48.55863939844497,18.451751430059694,31.438082725040246,70.8124677930131,6.493355863069636,48.94181242502302,mungbean
17.731818062041587,65.26226545635632,15.563352705721144,30.315388531706983,86.78126394353042,7.004607701014207,43.32810915222495,mungbean
16.335155504381206,58.960699074773984,22.126606541650553,23.365187959969724,82.30347492768365,6.654553061539224,58.37764221546589,mungbean
16.603846734035223,18.85744010183059,22.616115928685165,24.33903793016807,74.91330600938794,5.367069630006344,58.139808601977414,mungbean
20.643087252024834,45.74343619287748,26.94512181481381,29.91197404906922,93.08150021360959,5.942905811133201,49.65449376046036,mungbean
11.916433125259928,45.70617668144533,18.756920731166613,29.879840911789213,85.2278194057095,6.749362855311967,57.03440133138894,mungbean
30.77464338691571,44.847033447138756,15.294886496668106,28.738250845949228,80.98859986430229,7.092784307374615,47.167819610547674,mungbean
17.17211816063005,43.28684278848882,23.592087117358204,27.526759050305543,81.79166589934809,7.166140767049413,41.4383015933825,mungbean
20.17783037016497,54.5230615161023,11.843324447914634,29.440781504217775,79.72446162259776,6.829113112333601,40.37348988081024,mungbean
23.463845159244304,59.05833066294713,24.307182628164025,28.753949944714307,83.84349528535151,6.269432169466063,64.71034690817103,mungbean
16.502523899161783,37.62933926430004,23.32684467516415,25.611589590440513,80.24968251266937,5.922558295132094,45.170901605394825,mungbean
19.586424880517534,50.43091727660699,24.75653122149742,29.58069377099738,84.0456389022341,6.420721729448112,55.10157468915183,mungbean
26.362850814642847,49.263141994832004,17.654345728947956,25.021401996743364,77.77397367793887,6.766507868817409,55.77978523639557,mungbean
22.886817625533308,46.71340553647944,27.034673729458753,26.547644516245548,89.77634618603602,6.484502842004183,43.91649235320662,mungbean
22.962651536588808,52.096361186839935,21.78486379633463,28.243835266168595,84.81053459141584,7.455348797148176,61.84256645196173,mungbean
23.61413447492756,49.11799158203388,25.035786002983347,29.553984329174355,85.13102376387018,6.378574269893634,49.19082662337312,mungbean
4.147871320609722,50.10600839297642,17.557619599448202,32.77800999484865,85.09672035405877,6.024414632186016,49.501198458718825,mungbean
14.769394574687478,52.73407415712467,21.454736821697427,30.873518893324803,81.04559104152717,6.5136032384912586,36.34978204573365,mungbean
23.507473909623574,53.18871180440122,22.479025105137854,28.00485709407082,87.07386445394395,7.141735643323439,47.14905742957986,mungbean
20.69322591855042,37.1387370081859,15.658695192008338,28.293439879279923,90.51966773350954,6.397487670299371,47.64083470687876,mungbean
17.965573777478127,42.65243329155677,21.474857278544107,23.508227064464066,91.40469788333364,6.233831080748216,57.21903485438141,mungbean
13.65000701303062,54.68840130546218,23.359723039072488,29.152606216017688,80.02785739100104,6.599819275839231,38.16943815265611,mungbean
18.736183724519073,58.29413100955326,23.98350963535371,28.0455488276213,80.1259671203858,6.7582350848696775,50.193812376980254,mungbean
8.398422008847884,55.826298263165185,19.87883583065154,31.60735374394922,79.52364740578598,5.2293184747216,52.79083858345185,mungbean
21.457818383409865,31.093283723935482,15.107502270666968,36.2656532311597,83.47194692923098,6.792383590550487,43.493401726316165,mungbean
9.548485505734217,46.297417532040946,18.671977198569476,26.800365283994886,84.42679582246804,6.605707308658254,48.49883048746194,mungbean
13.67996916026318,52.86184791561939,10.253141223387884,21.8489276281474,88.69590247350784,6.702808108854143,49.42604634925964,mungbean
13.02275747622464,40.920890593259244,18.68626626156748,23.21231809427766,81.30485670988384,6.7609321352706715,64.27305364289217,mungbean
17.90282623670725,55.56488354316098,10.429699647062664,29.978353723340835,80.9802579263626,6.622938246683188,47.52247581760291,mungbean
26.60207004891917,39.25564351660082,23.138031487809155,27.1614776101104,84.20847260995168,6.426458442736316,41.54326895505887,mungbean
19.92950517046664,47.37351777878178,21.206201242033647,28.253515437078587,88.98997274806118,6.869403446418947,39.49376678172199,mungbean
24.343862502953854,36.13663572890145,22.939279440688676,29.859216354108607,75.44341554168747,6.537191698611764,45.31503886639684,mungbean
16.206173710323124,61.50852330699006,16.731604296812904,25.58086921264585,85.37847470002546,6.7742358985193665,48.58351413989873,mungbean
25.831852728346263,53.30975661964091,9.108943401342849,26.411599109478974,82.1907895032415,6.691744381371769,23.75182943625888,mungbean
32.74504854358861,53.3102609489421,20.744384019588455,31.544703149257437,96.71827026406312,6.848298657835361,59.4881309647162,mungbean
20.65345012232191,46.58474246633052,17.621022779975494,25.521664024856374,81.56492950150252,5.959777614262807,49.24128549314977,mungbean
11.576662113868066,49.90916524143711,19.81834695978829,28.440805895160064,82.38934214990003,7.730744148072201,63.601159001803126,mungbean
13.777287499576385,50.32868087426898,16.95996928531338,24.956560819877758,78.29963964438032,6.672886676303701,43.18619764930426,mungbean
24.839130120126022,57.93782214530439,26.869571926057247,25.44283970177769,87.37682805346004,6.75298168665692,45.258218248960354,mungbean
16.141140213035627,64.09520665775973,21.13747937866027,29.907903252135213,80.88961994086036,6.012286213391122,44.30550225507889,mungbean
19.379893063050016,37.35779993182651,19.950775956748085,22.934484435794502,79.39976288765064,6.76836449931075,56.037905202778944,mungbean
36.86498587690507,47.82235690923047,14.862982242369945,28.88019526217606,70.15614793316233,7.37129827653773,60.55202396777047,blackgram
30.77206059212173,60.678436378663335,15.882325146870752,28.445242083416392,75.6022087234963,7.330846171426307,70.36961468377177,blackgram
29.824647991098217,60.11396567470659,25.313286453937632,28.873099002703395,75.80891271989373,7.517098115807283,92.9559924821521,blackgram
42.44194501225083,63.873916998060125,27.070936441655448,31.342181811206927,60.9901271376783,6.820582865388856,71.57832430660609,blackgram
29.67550862443025,56.56741084635807,25.48273559115127,23.426238446504158,77.27585681435612,7.448949687481264,61.10353076254285,blackgram
44.34712662297448,58.03147726906327,26.149951842193417,32.94804942830982,53.79943421453593,7.23490496538567,64.91558219535129,blackgram
40.6626605641448,50.71828099030184,28.740685345604177,33.12018545970773,59.081830688216264,6.4661557572359065,62.21491053533228,blackgram
43.47602116873045,60.40205843946223,26.26566412384122,32.36975916654256,72.75655220602326,7.130742160244175,47.16051904683515,blackgram
38.434411750824786,68.60089739908665,19.74238535737677,31.50927110587124,62.45001347803093,6.5880752605832615,66.14983903930835,blackgram
42.47237954426123,51.44312280538556,18.82144377571666,27.18161027404205,73.95395934051277,6.882217696964786,89.79133317689275,blackgram
52.229982804327264,57.189540352782565,14.957756337263252,23.742306366799987,53.223703415785664,6.450466070040536,88.67704441192257,blackgram
40.92659669781557,61.896045240919875,8.89789495532437,26.406100712348216,72.0966382115703,7.1147096449530345,65.79192081971604,blackgram
44.51873886880098,74.35797806135815,18.894787682314746,30.20810940797421,66.54077534985043,7.956843854109597,36.50965603371462,blackgram
45.46578411831047,56.85197751240936,22.833858630920897,28.02788233801583,64.6082797531324,7.284564231786198,114.69365301565762,blackgram
46.46428951521657,49.51934401969491,17.881201589886484,28.63975767484844,50.63485461895988,6.867963923319425,78.99243622732618,blackgram
29.80614304738564,68.48482651050593,22.43887410542169,27.797300034086888,63.86776290129722,7.639328723056414,79.00321720258799,blackgram
40.07026923918518,55.623166830390154,20.383045352258296,28.46470932617309,48.16200395424788,7.816871164213892,70.32987498799102,blackgram
43.1851781209803,57.42092250123091,16.32441599637706,29.44222655715369,52.20484190244551,7.910834599221322,49.48232002366406,blackgram
31.744269729222566,53.597407956135996,26.44037862426189,30.04352699778796,55.110913631756304,7.5017353443029355,78.96500940178223,blackgram
44.30747965773162,65.1573424117084,31.971809502912254,36.55528468510833,59.506277255973636,7.649553997124461,73.7475228463835,blackgram
43.99276652910199,41.07729168356671,19.14807117305902,27.561529228990306,71.62447051914647,7.428432200161122,36.88270473475533,blackgram
39.823721087965836,69.21861504794252,19.066605188432774,32.187190935007095,67.80932374101667,7.136664092781051,63.93027532897554,blackgram
30.267353566914323,46.784698525749725,23.546762572276585,30.05837476655665,63.8919020431422,6.830443983071059,63.42216731778872,blackgram
48.37529435590511,54.647559181319735,13.294676433492157,32.23095532662052,63.36098668908226,7.012558346213111,92.11367459599265,blackgram
39.835515541195946,60.891836731187254,14.105382543508373,29.34099164294712,69.87620836166882,6.377850506463503,71.01267639673564,blackgram
40.80632858115845,58.412874555874396,25.185794493291215,31.003315544545565,76.82457518685155,6.602564193762386,70.03886850827521,blackgram
40.67573429111958,47.3074550624492,24.78147501045673,36.97401991755845,64.86395140412935,7.202008435309507,69.26777713722991,blackgram
34.29132264074259,39.79239722197984,16.471132584523176,25.824124857144806,78.63281662447294,6.9539561224307045,62.81121006429244,blackgram
47.11323059830245,46.78248897144112,16.165679809977238,30.204216807745862,73.23015193138784,7.200674018067515,71.72487713773823,blackgram
40.624941881888134,62.002358555267755,21.008264525646272,26.910083175669193,65.36863377306521,6.570524536432899,69.21623814351236,blackgram
36.15481646809407,83.39381622782861,19.800528081241442,25.787281301215234,63.926558314584604,7.207743498255155,93.10045919228786,blackgram
35.284380800490254,42.1757202597636,24.084185057154905,25.858203882301048,61.51075646794012,6.896951805795602,66.95549820049838,blackgram
